"DesignName","Gates","Edges","DesignPath","CellLib","FileType","Category","Time","Inputs","Outputs","NrDffs"
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult114",89,179,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult114.v","automated_osu035","v","mult, arithmetic",1536270721.65958,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult115",77,139,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult115.v","automated_osu035","v","mult, arithmetic",1536270721.68358,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult116",88,172,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult116.v","automated_osu035","v","mult, arithmetic",1536270721.71158,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult117",113,235,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult117.v","automated_osu035","v","mult, arithmetic",1536270721.73558,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult118",73,130,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult118.v","automated_osu035","v","mult, arithmetic",1536270721.76358,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult119",97,191,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult119.v","automated_osu035","v","mult, arithmetic",1536270721.78758,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult12",47,77,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult12.v","automated_osu035","v","mult, arithmetic",1536270722.12758,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult120",83,151,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult120.v","automated_osu035","v","mult, arithmetic",1536270721.83958,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult121",81,150,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult121.v","automated_osu035","v","mult, arithmetic",1536270721.87158,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult122",74,138,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult122.v","automated_osu035","v","mult, arithmetic",1536270721.90358,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult123",74,130,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult123.v","automated_osu035","v","mult, arithmetic",1536270721.91958,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult124",77,143,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult124.v","automated_osu035","v","mult, arithmetic",1536270721.94358,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult125",56,97,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult125.v","automated_osu035","v","mult, arithmetic",1536270721.96758,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult126",66,111,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult126.v","automated_osu035","v","mult, arithmetic",1536270721.99158,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult127",70,126,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult127.v","automated_osu035","v","mult, arithmetic",1536270722.01958,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult128",62,111,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult128.v","automated_osu035","v","mult, arithmetic",1536270722.04758,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult129",77,142,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult129.v","automated_osu035","v","mult, arithmetic",1536270722.07158,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult13",56,96,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult13.v","automated_osu035","v","mult, arithmetic",1536270722.41157,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult130",76,132,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult130.v","automated_osu035","v","mult, arithmetic",1536270722.15158,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult131",60,100,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult131.v","automated_osu035","v","mult, arithmetic",1536270722.17158,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult132",54,90,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult132.v","automated_osu035","v","mult, arithmetic",1536270722.19557,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult133",71,133,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult133.v","automated_osu035","v","mult, arithmetic",1536270722.21957,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult134",80,149,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult134.v","automated_osu035","v","mult, arithmetic",1536270722.27157,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult135",72,132,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult135.v","automated_osu035","v","mult, arithmetic",1536270722.29157,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult136",46,74,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult136.v","automated_osu035","v","mult, arithmetic",1536270722.31157,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult137",39,58,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult137.v","automated_osu035","v","mult, arithmetic",1536270722.33557,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult138",60,100,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult138.v","automated_osu035","v","mult, arithmetic",1536270722.35957,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult139",76,132,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult139.v","automated_osu035","v","mult, arithmetic",1536270722.38757,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult14",63,108,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult14.v","automated_osu035","v","mult, arithmetic",1536270722.69157,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult140",47,77,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult140.v","automated_osu035","v","mult, arithmetic",1536270722.43557,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult141",45,71,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult141.v","automated_osu035","v","mult, arithmetic",1536270722.45957,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult142",41,63,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult142.v","automated_osu035","v","mult, arithmetic",1536270722.48757,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult143",77,141,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult143.v","automated_osu035","v","mult, arithmetic",1536270722.51157,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult144",53,87,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult144.v","automated_osu035","v","mult, arithmetic",1536270722.53557,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult145",54,91,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult145.v","automated_osu035","v","mult, arithmetic",1536270722.55557,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult146",69,125,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult146.v","automated_osu035","v","mult, arithmetic",1536270722.57957,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult147",73,132,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult147.v","automated_osu035","v","mult, arithmetic",1536270722.60357,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult148",60,103,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult148.v","automated_osu035","v","mult, arithmetic",1536270722.62757,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult149",46,74,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult149.v","automated_osu035","v","mult, arithmetic",1536270722.65557,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult15",64,118,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult15.v","automated_osu035","v","mult, arithmetic",1536270722.99157,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult150",74,137,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult150.v","automated_osu035","v","mult, arithmetic",1536270722.73157,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult151",70,128,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult151.v","automated_osu035","v","mult, arithmetic",1536270722.75157,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult152",85,163,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult152.v","automated_osu035","v","mult, arithmetic",1536270722.77157,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult153",88,178,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult153.v","automated_osu035","v","mult, arithmetic",1536270722.79157,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult154",85,161,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult154.v","automated_osu035","v","mult, arithmetic",1536270722.82757,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult155",104,218,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult155.v","automated_osu035","v","mult, arithmetic",1536270722.85157,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult156",64,106,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult156.v","automated_osu035","v","mult, arithmetic",1536270722.88357,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult157",128,265,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult157.v","automated_osu035","v","mult, arithmetic",1536270722.90357,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult158",103,203,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult158.v","automated_osu035","v","mult, arithmetic",1536270722.93157,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult159",98,200,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult159.v","automated_osu035","v","mult, arithmetic",1536270722.96357,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult16",66,112,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult16.v","automated_osu035","v","mult, arithmetic",1536270723.27556,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult160",74,139,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult160.v","automated_osu035","v","mult, arithmetic",1536270723.01957,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult161",93,175,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult161.v","automated_osu035","v","mult, arithmetic",1536270723.04757,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult162",93,188,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult162.v","automated_osu035","v","mult, arithmetic",1536270723.07557,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult163",49,76,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult163.v","automated_osu035","v","mult, arithmetic",1536270723.09557,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult164",89,176,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult164.v","automated_osu035","v","mult, arithmetic",1536270723.12357,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult165",114,240,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult165.v","automated_osu035","v","mult, arithmetic",1536270723.15157,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult166",98,185,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult166.v","automated_osu035","v","mult, arithmetic",1536270723.17557,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult167",98,193,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult167.v","automated_osu035","v","mult, arithmetic",1536270723.19957,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult168",61,110,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult168.v","automated_osu035","v","mult, arithmetic",1536270723.22756,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult169",101,201,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult169.v","automated_osu035","v","mult, arithmetic",1542470600.37859,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult17",57,99,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult17.v","automated_osu035","v","mult, arithmetic",1536270723.55556,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult170",98,198,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult170.v","automated_osu035","v","mult, arithmetic",1536270723.30756,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult171",129,269,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult171.v","automated_osu035","v","mult, arithmetic",1536270723.33556,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult172",83,158,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult172.v","automated_osu035","v","mult, arithmetic",1536270723.35956,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult173",97,189,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult173.v","automated_osu035","v","mult, arithmetic",1536270723.38356,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult174",82,152,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult174.v","automated_osu035","v","mult, arithmetic",1536270723.41156,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult175",108,211,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult175.v","automated_osu035","v","mult, arithmetic",1536270723.43956,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult176",88,174,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult176.v","automated_osu035","v","mult, arithmetic",1536270723.46756,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult177",64,115,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult177.v","automated_osu035","v","mult, arithmetic",1536270723.49156,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult178",66,126,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult178.v","automated_osu035","v","mult, arithmetic",1536270723.50756,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult179",77,146,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult179.v","automated_osu035","v","mult, arithmetic",1536270723.53556,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult18",58,102,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult18.v","automated_osu035","v","mult, arithmetic",1536270723.83156,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult180",67,130,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult180.v","automated_osu035","v","mult, arithmetic",1536270723.58356,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult181",69,123,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult181.v","automated_osu035","v","mult, arithmetic",1536270723.60756,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult182",56,97,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult182.v","automated_osu035","v","mult, arithmetic",1536270723.63156,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult183",78,138,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult183.v","automated_osu035","v","mult, arithmetic",1536270723.65556,8,8,0
"automated_osu035_rs_encoder_decoder_latest_final_GF8Mult184",66,113,"./automated_osu035/automated_osu035_rs_encoder_decoder_latest_final_GF8Mult184.v","automated_osu035","v","mult, arithmetic",1536270723.68356,8,8,0
